"43","23","NUCLEO AURAHUA","40","13","05","03"
"44","23","NUCLEO TANTARA","41","13","05","03"
"45","24","NUCLEO CHURCAMPA","42","13","06","01"
"46","24","NUCLEO ANCO","43","13","06","01"
"47","25","NUCLEO PAUCARBAMBA","44","13","06","02"
"48","25","NUCLEO SAN PEDRO  DE CORIS","45","13","06","02"
"49","26","NUCLEO HUAYTARA","46","13","07","01"
"50","26","NUCLEO SANTA ROSA DE TAMBO","47","13","07","01"
"51","27","NUCLEO SANTIAGO DE CHOCORVOS","48","13","07","02"
"52","28","NUCLEO CORDOVA","49","13","07","03"
"53","28","NUCLEO QUERCO","50","13","07","03"
"54","29","NUCLEO PILPICHACA","51","13","07","04"
"99","11","NUCLEO SANTIAGO DE PICHUS","24","13","03","02"
"100","14","NUCLEO HUACHOCOLPA","29","13","03","05"
"101","5","NUCLEO NUEVO OCCORO","59","13","01","05"
"102","8","NUCLEO SAN CRISTOBAL","58","13","01","11"
"103","10","NUCLEO HUAYANAY","61","13","02","02"
"104","18","NUCLEO CCARHUAPATA","63","13","04","01"
"105","18","NUCLEO SAN JUAN DE DIOS DE CCOLLPAPAMPA","64","13","04","01"
"106","18","NUCLEO BUENA VISTA","65","13","04","01"
"107","805","HUANUCO","17","14","01","17"
"108","806","AMARILIS","06","14","01","06"
"109","807","CHINCHAO","20","14","01","20"
"110","808","CHURUBAMBA","19","14","01","19"
"111","809","MARGOS","05","14","01","05"
"112","810","QUISQUI (KICHKI)","","14","01",""
"113","811","SAN FRANCISCO DE CAYRAN","23","14","01","23"
"114","812","SAN PEDRO DE CHAULAN","22","14","01","22"
"115","813","SANTA MARIA DEL VALLE","16","14","01","16"
"116","814","YARUMAYO","24","14","01","24"
"117","815","PILLCO MARCA","","14","01",""
"118","816","YACUS","25","14","01","25"
"119","817","SAN PABLO DE PILLAO","20","14","01","20"
"120","818","AMBO","","14","12",""
"121","819","CAYNA","","14","12",""
"122","820","COLPAS","","14","12",""
"123","821","CONCHAMARCA","","14","12",""
"124","822","HUACAR","","14","12",""
"125","823","SAN FRANCISCO","01","14","12","01"
"126","824","SAN RAFAEL","","14","12",""
"127","825","TOMAY KICHWA","","14","12",""
"128","826","LA UNION","06","14","04","06"
"129","827","CHUQUIS","07","14","04","07"
"130","828","MARIAS","08","14","04","08"
"131","829","PACHAS","25","14","04","25"
"132","830","QUIVILLA","09","14","04","09"
"133","831","RIPAN","10","14","04","10"
"134","832","SHUNQUI","11","14","04","11"
"135","833","SILLAPATA","12","14","04","12"
"136","834","HUACAYBAMBA","02","14","09","02"
"137","835","CANCHABAMBA","03","14","09","03"
"138","836","COCHABAMBA","04","14","09","04"
"139","837","PINRA","01","14","09","01"
"140","838","LLATA","11","14","05","11"
"141","839","ARANCAY","12","14","05","12"
"142","840","CHAVIN DE PARIARCA","02","14","05","02"
"143","841","JACAS GRANDE","13","14","05","13"
"144","842","JIRCAN","14","14","05","14"
"1080","1666","OBAS","21","14","04","21"
"146","844","MONZON","20","14","05","20"
"147","845","PUNCHAO","16","14","05","16"
"148","846","PUNOS","03","14","05","03"
"149","847","SINGA","17","14","05","17"
"150","848","TANTAMAYO","18","14","05","18"
"151","849","RUPA-RUPA","","14","03",""
"152","850","DANIEL ALOMIA ROBLES","15","14","03","15"
"153","851","HERMILIO VALDIZAN","16","14","03","16"
"154","852","JOSE CRESPO Y CASTILLO","","14","03",""
"155","853","LUYANDO","14","14","03","14"
"156","854","MARIANO DAMASO BERAUN","13","14","03","13"
"157","855","PUCAYACU","12","14","03","12"
"158","856","CASTILLO GRANDE","01","14","03","01"
"159","857","PUEBLO NUEVO","12","14","03","12"
"160","858","SANTO DOMINGO DE ANDA","","14","03",""
"161","859","HUACRACHUCO","05","14","02","05"
"162","860","CHOLON","","14","02",""
"163","861","SAN BUENAVENTURA","07","14","02","07"
"164","862","LA MORADA","","14","02",""
"165","863","SANTA ROSA DE ALTO YANAJANCA","","14","02",""
"166","864","PANAO","01","14","11","01"
"167","865","CHAGLLA","04","14","11","04"
"168","866","MOLINO","03","14","11","03"
"169","867","UMARI","02","14","11","02"
"170","868","PUERTO INCA","01","14","07","01"
"171","869","CODO DEL POZUZO","04","14","07","04"
"172","870","HONORIA","07","14","07","07"
"173","871","TOURNAVISTA","06","14","07","06"
"174","872","YUYAPICHIS","03","14","07","03"
"175","873","JESUS","05","14","08","05"
"176","874","BANOS","04","14","08","04"
"177","875","JIVIA","06","14","08","06"
"178","876","QUEROPALCA","08","14","08","08"
"179","877","RONDOS","03","14","08","03"
"180","878","SAN FRANCISCO DE ASIS","07","14","08","07"
"181","879","SAN MIGUEL DE CAURI","02","14","08","02"
"182","880","CHAVINILLO","01","14","10","01"
"183","881","CAHUAC","04","14","10","04"
"184","882","CHACABAMBA","06","14","10","06"
"185","883","APARICIO POMARES","","14","10",""
"186","884","JACAS CHICO","08","14","10","08"
"187","885","OBAS","02","14","10","02"
"188","886","PAMPAMARCA","07","14","10","07"
"189","887","CHORAS","05","14","10","05"
"1083","1669","PANAO","09","14","01","09"
"302","888","CHACHAPOYAS","01","01","01","01"
"303","889","PEDRO RUIZ","02","01","01","02"
"304","890","POMACOCHAS","03","01","01","03"
"305","891","JUMBILLA","04","01","01","04"
"306","892","OCALLI","05","01","01","05"
"307","893","COLLONCE","06","01","01","06"
"308","894","LAMUD","07","01","01","07"
"309","895","TINGO","08","01","01","08"
"310","896","YERBABUENA","09","01","01","09"
"311","897","LEYMEBAMBA","10","01","01","10"
"312","898","PIPUS","11","01","01","11"
"313","899","RODRIGUEZ DE MENDOZA","12","01","01","12"
"314","900","LUYA","13","01","01","13"
"315","901","TOTORA","14","01","01","14"
"316","902","SANTO TOMAS","15","01","01","15"
"317","903","MOLINOPAMPA","16","01","01","16"
"318","904","NUEVO CHIRIMOTO","17","01","01","17"
"319","905","OMIA","18","01","01","18"
"320","906","HUAMBO","19","01","01","19"
"321","907","LONGAR","20","01","01","20"
"322","908","ZARUMILLA","21","01","01","21"
"323","909","LA PECA","01","01","02","01"
"324","910","ARAMANGO","02","01","02","02"
"325","911","COPALLIN","03","01","02","03"
"326","912","IMAZA","04","01","02","04"
"327","913","CHIRIACO","05","01","02","05"
"328","914","BAGUA","06","01","02","06"
"329","915","WAYAMPIAK","07","01","02","07"
"330","916","TUPAC AMARU","08","01","02","08"
"331","917","BAGUA GRANDE","01","01","03","01"
"332","918","CAJARURO","02","01","03","02"
"333","919","ALTO AMAZONAS","03","01","03","03"
"334","920","NARANJITOS","04","01","03","04"
"335","921","JAMALCA","05","01","03","05"
"336","922","EL MILAGRO","06","01","03","06"
"337","923","CUMBA","07","01","03","07"
"338","924","LONYA GRANDE","08","01","03","08"
"339","925","NUNYA JALCA","09","01","03","09"
"340","926","COLLICATE","10","01","03","10"
"341","927","MIRAFLORES","11","01","03","11"
"342","928","NIEVA","01","01","04","01"
"343","929","GALILEA","03","01","04","03"
"344","930","KINGKIS","04","01","04","04"
"345","931","HUAMPAMI","05","01","04","05"
"346","932","RECUAY","01","02","01","01"
"347","933","CATAC","02","02","01","02"
"348","934","AIJA","03","02","01","03"
"349","935","HUALLANCA","04","02","01","04"
"350","936","CHIQUIAN","05","02","01","05"
"351","937","CORPANQUI","06","02","01","06"
"352","938","CAJACAY","07","02","01","07"
"353","939","CHASQUITAMBO","08","02","01","08"
"354","940","SAN NICOLAS","09","02","01","09"
"355","941","HUARUPAMPA","10","02","01","10"
"356","942","NICRUPAMPA","11","02","01","11"
"357","943","PALMIRA","12","02","01","12"
"358","944","MONTERREY","13","02","01","13"
"359","945","PIRA","14","02","01","14"
"360","946","OCROS","15","02","01","15"
"361","947","CARHUAZ","16","02","01","16"
"362","948","MARCARA","17","02","01","17"
"363","949","ANTA","18","02","01","18"
"364","950","CHACAS","19","02","01","19"
"365","951","SHILLA","20","02","01","20"
"366","952","CARAZ","01","02","02","01"
"367","953","HUARIPAMPA","02","02","02","02"
"368","954","MATO","03","02","02","03"
"369","955","HUAYLAS","04","02","02","04"
"370","956","PUEBLO LIBRE","05","02","02","05"
"371","957","YURAMARCA","06","02","02","06"
"372","958","PAMPAROMAS","07","02","02","07"
"373","959","PICHIU","08","02","02","08"
"374","960","CORONGO","09","02","02","09"
"375","961","YUNGAY","10","02","02","10"
"376","962","MANCOS","11","02","02","11"
"377","963","YANAMA","12","02","02","12"
"378","964","YUGOSLAVIA","01","02","03","01"
"379","965","SAN JACINTO","02","02","03","02"
"380","966","CASMA","03","02","03","03"
"381","967","YAUTAN","04","02","03","04"
"382","968","QUILLO","05","02","03","05"
"383","969","HUARMEY","06","02","03","06"
"384","970","PROGRESO","01","02","04","01"
"385","971","MIRAFLORES ALTO","02","02","04","02"
"386","972","MAGDALENA NUEVA","03","02","04","03"
"387","973","SANTA","04","02","04","04"
"388","974","CABANA","05","02","04","05"
"389","975","PALLASCA","06","02","04","06"
"390","976","HUARI","01","02","05","01"
"391","977","C.R. PUCHKA","02","02","05","02"
"392","978","C.R. LLAMELLIN","03","02","05","03"
"393","979","C.R. UCO","04","02","05","04"
"394","980","CHAVIN","05","02","05","05"
"395","981","SAN MARCOS","06","02","05","06"
"396","982","C.R. SAN LUIS","07","02","05","07"
"397","983","POMABAMBA","01","02","06","01"
"398","984","PISCO BAMBA","02","02","06","02"
"399","985","PAROBAMBA","03","02","06","03"
"400","986","SIHUAS","04","02","06","04"
"401","987","QUICHES","05","02","06","05"
"402","988","CENTENARIO","01","03","01","01"
"403","989","CURAHUASI","02","03","01","02"
"404","990","HUANCARAMA","03","03","01","03"
"405","991","MICAELA BASTIDAS","04","03","01","04"
"406","992","LAMBRAMA","08","03","01","08"
"407","993","CHUQUIBAMBILLA","02","03","02","02"
"408","994","VILCABAMBA","03","03","02","03"
"409","995","SAN JERONIMO","01","03","03","01"
"410","996","PACUCHA","02","03","03","02"
"411","997","KISHUARA","03","03","03","03"
"412","998","ANDARAPA","04","03","03","04"
"413","999","URIPA","01","03","04","01"
"414","1000","OCOBAMBA","02","03","04","02"
"415","1001","HUACCANA","03","03","04","03"
"416","1002","HUANCARAY","01","03","05","01"
"417","1003","HUANCABAMBA","02","03","05","02"
"418","1004","TALAVERA","03","03","05","03"
"419","1005","PAMPACHIRI","04","03","05","04"
"420","1006","CHICMO","05","03","05","05"
"421","1007","ANTABAMBA","01","03","06","01"
"422","1008","CHALHUANCA","01","03","07","01"
"423","1009","SANTA ROSA","02","03","07","02"
"424","1010","HAQUIRA","01","03","08","01"
"425","1011","TAMBOBAMBA","02","03","08","02"
"426","1012","COTABAMBA","03","03","08","03"
"427","1013","SAN JOSE","01","04","01","01"
"428","1014","LA PAMPA","02","04","01","02"
"429","1015","SAN GREGORIO","03","04","01","03"
"430","1016","OCONA","04","04","01","04"
"431","1017","IQUIPI","05","04","01","05"
"432","1018","CARAVELI","06","04","01","06"
"433","1019","CHALA","07","04","01","07"
"434","1020","ACARI","08","04","01","08"
"435","1021","HUANCARQUI","01","04","02","01"
"436","1022","PAMAPACOLCA","02","04","02","02"
"437","1023","ANDAGUA","03","04","02","03"
"438","1024","VIRACO","04","04","02","04"
"439","1025","CORIRE","05","04","02","05"
"440","1026","CHUQUIBAMBA","06","04","02","06"
"441","1027","COTAHUASI","07","04","02","07"
"442","1028","ALCA","08","04","02","08"
"443","1029","CHIVAY","01","04","03","01"
"444","1030","CALLALLI","02","04","03","02"
"445","1031","CABANACONDE","03","04","03","03"
"446","1032","CAYLLOMA","04","04","03","04"
"447","1033","FRANCISCO BOLOGNESI","05","04","03","05"
"448","1034","BUENOS AIRES DE CAYMA","06","04","03","06"
"449","1035","CERRO COLORADO","07","04","03","07"
"450","1036","MARISCAL CASTILLA","08","04","03","08"
"451","1037","MARITZA CAMPOS DIAZ","09","04","03","09"
"452","1038","YANAHUARA","10","04","03","10"
"453","1039","CIUDAD DE DIOS","11","04","03","11"
"454","1040","EL PEDREGAL","12","04","03","12"
"455","1041","ALTO SELVA ALEGRE","13","04","03","13"
"456","1042","MARIANO MELGAR","14","04","03","14"
"457","1043","GRLMO. SAN MARTIN","15","04","03","15"
"458","1044","EDIFICADORES MISTI","16","04","03","16"
"459","1045","15 DE AGOSTO","17","04","03","17"
"460","1046","AMPLIACION PAUCARPATA","18","04","03","18"
"461","1047","CIUDAD BLANCA","19","04","03","19"
"462","1048","CHIGUATA","20","04","03","20"
"463","1049","CHARACATO","21","04","03","21"
"464","1050","HUNTER","22","04","03","22"
"465","1051","VICTOR RAUL HINOJOZA","23","04","03","23"
"466","1052","TIABAYA","24","04","03","24"
"467","1053","SAN MARTIN DE SOCABAYA","25","04","03","25"
"468","1054","LA JOYA","26","04","03","26"
"469","1055","SAN ISIDRO","27","04","03","27"
"470","1056","VITOR","28","04","03","28"
"471","1057","ALTO INCLAN","01","04","04","01"
"472","1058","LA PUNTA","02","04","04","02"
"473","1059","COCACHACRA","03","04","04","03"
"474","1060","MUYURINA","01","05","01","01"
"475","1061","BELEN","02","05","01","02"
"476","1062","SAN JUAN BAUTISTA","03","05","01","03"
"477","1063","NAZARENAS","04","05","01","04"
"478","1064","CARMEN ALTO","05","05","01","05"
"479","1065","SANTA ELENA","06","05","01","06"
"480","1066","CHONTACA","07","05","01","07"
"481","1067","PUTACCA","08","05","01","08"
"482","1068","VINCHOS","09","05","01","09"
"483","1069","TOTOS","10","05","01","10"
"484","1070","LICENCIADOS","11","05","01","11"
"485","1071","QUINUA","12","05","01","12"
"486","1072","CHIARA","13","05","01","13"
"487","1073","PARAS","14","05","01","14"
"488","1074","SOCOS","15","05","01","15"
"489","1075","OCROS","16","05","01","16"
"490","1076","SAN JOSE DE SECCE","01","05","02","01"
"491","1077","HUALLHUA","03","05","02","03"
"492","1078","VIRACOCHAN","04","05","02","04"
"493","1079","LURICOCHA","05","05","02","05"
"494","1080","HUAMANGUILLA","06","05","02","06"
"495","1081","TAMBO","01","05","03","01"
"496","1082","SACHARACCAY","03","05","03","03"
"497","1083","CHUNGUI","04","05","03","04"
"498","1084","NINABAMBA","05","05","03","05"
"499","1085","LLOCHEGUA","04","05","04","04"
"500","1086","SAN MARTIN","05","05","04","05"
"501","1087","SANTA ROSA","06","05","04","06"
"502","1088","PALMAPAMPA","07","05","04","07"
"503","1089","TRIBOLINE","08","05","04","08"
"504","1090","MACHENTE","09","05","04","09"
"505","1091","POMABAMBA","02","05","05","02"
"506","1092","VILCASHUAMAN","03","05","05","03"
"507","1093","VICTOR FAJARDO","04","05","05","04"
"508","1094","HUANCASANCOS","05","05","05","05"
"509","1095","SUCRE","06","05","05","06"
"510","1096","PAMPA CANGALLO","07","05","05","07"
"511","1097","CHUMPI","02","05","06","02"
"512","1098","PAUSA","03","05","06","03"
"513","1099","INCUYO","04","05","06","04"
"514","1100","PACAPAUSA","05","05","06","05"
"515","1101","CHAVINA","06","05","06","06"
"516","1102","LARAMATE","01","05","07","01"
"517","1103","ANDAMARCA","02","05","07","02"
"518","1104","LUCANAS","03","05","07","03"
"519","1105","OTOCA","05","05","07","05"
"520","1106","OCANA","06","05","07","06"
"521","1107","SAN PEDRO","07","05","07","07"
"522","1108","BANOS DEL INCA","01","07","02","01"
"523","1109","ENCANADA","02","07","02","02"
"524","1110","MAGNA VALLEJO","03","07","02","03"
"525","1111","JESUS","04","07","02","04"
"526","1112","HUAMBOCANCHA BAJA","05","07","02","05"
"527","1113","PACHACUTEC","06","07","02","06"
"528","1114","MAGDALENA","07","07","02","07"
"529","1115","CELENDIN","01","07","04","01"
"530","1116","SUCRE","02","07","04","02"
"531","1117","MIGUEL IGLESIAS","03","07","04","03"
"532","1118","CORTEGANA","04","07","04","04"
"533","1119","CAJABAMBA","01","07","05","01"
"534","1120","LLUCHUBAMBA","02","07","05","02"
"535","1121","MALCAS","03","07","05","03"
"536","1122","CONTUMAZA","01","07","06","01"
"537","1123","CHILETE","02","07","06","02"
"538","1124","TEMBLADERA","03","07","06","03"
"539","1125","SAN MARCOS","01","07","07","01"
"540","1126","JOSE SABOGAL","02","07","07","02"
"541","1127","ICHOCAN","03","07","07","03"
"542","1128","SAN MIGUEL","01","07","08","01"
"543","1129","LLAPA","02","07","08","02"
"544","1130","NANCHOC","03","07","08","03"
"545","1131","LA FLORIDA","04","07","08","04"
"546","1132","SAN PABLO","01","07","09","01"
"547","1133","SAN BERNARDINO","02","07","09","02"
"548","1134","TUMBADEN","03","07","09","03"
"549","1135","CHALAMARCA","01","07","10","01"
"550","1136","CHOTA","02","07","10","02"
"551","1137","CONCHAN","03","07","10","03"
"552","1138","HUAMBOS","04","07","10","04"
"553","1139","LAJAS","05","07","10","05"
"554","1140","RAMADA LLAMA","06","07","10","06"
"555","1141","LLAMA","07","07","10","07"
"556","1142","PACCHA","08","07","10","08"
"557","1143","TACABAMBA","09","07","10","09"
"558","1144","TOCMOCHE","10","07","10","10"
"559","1145","EL TAMBO","01","07","11","01"
"560","1146","HUALGAYOC","02","07","11","02"
"561","1147","LLAUCAN","03","07","11","03"
"562","1148","SAN ANTONIO","04","07","11","04"
"563","1149","VIRGEN DEL CARMEN","05","07","11","05"
"564","1150","CATACHE","01","07","12","01"
"565","1151","CHANCAY BANOS","02","07","12","02"
"566","1152","SANTA CRUZ","03","07","12","03"
"567","1153","CUTERVO","01","07","13","01"
"568","1154","QUEROCOTILLO","02","07","13","02"
"569","1155","CHIPLE","03","07","13","03"
"570","1156","NARANJITO DE CAMSE","04","07","13","04"
"571","1157","SANTO DOMINGO DE LA CAPILLA","05","07","13","05"
"572","1158","SOCOTA","01","07","14","01"
"573","1159","SAN ANDRES","02","07","14","02"
"574","1160","LA RAMADA","03","07","14","03"
"575","1161","SANTO TOMAS","04","07","14","04"
"576","1162","CHOROS","05","07","14","05"
"577","1163","MORRO SOLAR","01","07","15","01"
"578","1164","MAGLLANAL","02","07","15","02"
"579","1165","PUCARA","03","07","15","03"
"580","1166","AMBATO TAMBORAPA","04","07","15","04"
"581","1167","SANTA ROSA","05","07","15","05"
"582","1168","COCHALAN","06","07","15","06"
"583","1169","TAMBORAPA PUEBLO","07","07","15","07"
"584","1170","CHONTALI","08","07","15","08"
"585","1171","LA COIPA","09","07","15","09"
"586","1172","CHIRINOS","10","07","15","10"
"587","1173","SAN IGNACIO","01","07","16","01"
"588","1174","NAMBALLE","02","07","16","02"
"589","1175","SAN JOSE DE LOURDES","03","07","16","03"
"590","1176","HUARANGO","04","07","16","04"
"591","1177","BONILLA","01","08","01","01"
"592","1178","SANTA FE","02","08","01","02"
"593","1179","JOSE OLAYA","03","08","01","03"
"594","1180","ACAPULCO","05","08","01","05"
"595","1181","NESTOR GAMBETTA","06","08","01","06"
"596","1182","FAUCETT","01","08","02","01"
"597","1183","SESQUICENTENARIO","02","08","02","02"
"598","1184","AEROPUERTO","03","08","02","03"
"599","1185","BELLAVISTA","04","08","02","04"
"600","1186","ANGAMOS","02","08","03","02"
"601","1187","MARQUEZ","04","08","03","04"
"602","1188","PACHACUTEC","06","08","03","06"
"603","1189","VILLA DE LOS REYES","07","08","03","07"
"604","1190","SAN JERONIMO","01","11","01","01"
"605","1191","SAN SEBASTIAN","02","11","01","02"
"606","1192","PARURO","03","11","01","03"
"607","1193","ACCHA","04","11","01","04"
"608","1194","YAURISQUE","05","11","01","05"
"609","1195","PAUCARTAMBO","06","11","01","06"
"610","1196","KOSNIPATA","07","11","01","07"
"611","1197","HUANCARANI","08","11","01","08"
"612","1198","SANTO TOMAS","09","11","01","09"
"613","1199","VELILLE","10","11","01","10"
"614","1200","COLQUEMARCA","11","11","01","11"
"615","1201","URCOS","12","11","01","12"
"616","1202","ACOMAYO","13","11","01","13"
"617","1203","POMACANCHI","14","11","01","14"
"618","1204","OCONGATE","15","11","01","15"
"619","1205","BELEMPAMPA","01","11","02","01"
"620","1206","WANCHAQ","02","11","02","02"
"621","1207","ANTA","03","11","02","03"
"622","1208","LIMATAMBO","04","11","02","04"
"623","1209","PISAC","05","11","02","05"
"624","1210","CALCA","06","11","02","06"
"625","1211","URUBAMBA","07","11","02","07"
"626","1212","YANATILE","08","11","02","08"
"627","1213","SIETE CUARTONES","09","11","02","09"
"628","1214","SANTA ANA","01","11","03","01"
"629","1215","MARANURA","02","11","03","02"
"630","1216","QUELLOUNO","03","11","03","03"
"631","1217","KITENI","04","11","03","04"
"632","1218","KAMISEA","05","11","03","05"
"633","1219","PUCYURA","06","11","03","06"
"634","1220","YANAOCA","01","11","04","01"
"635","1221","EL DESCANSO","02","11","04","02"
"636","1222","COMBAPATA","03","11","04","03"
"637","1223","TECHO OBRERO","04","11","04","04"
"638","1224","PAMPAPHALLA","05","11","04","05"
"639","1225","YAURI","06","11","04","06"
"640","1226","KIMBIRI","01","11","05","01"
"641","1227","PICHARI","02","11","05","02"
"642","1228","ICA","01","15","01","01"
"643","1229","SAN JOAQUIN","02","15","01","02"
"644","1230","LA TINGUINA/PARCONA","03","15","01","03"
"645","1231","LA PALMA","04","15","01","04"
"646","1232","PUEBLO NUEVO","05","15","01","05"
"647","1233","SANTIAGO","06","15","01","06"
"648","1234","PALPA","07","15","01","07"
"649","1235","NASCA","08","15","01","08"
"650","1236","CHINCHA","01","15","02","01"
"651","1237","PUEBLO NUEVO","02","15","02","02"
"652","1238","CHINCHA BAJA","03","15","02","03"
"653","1239","SAN CLEMENTE","04","15","02","04"
"654","1240","TUPAC AMARU INCA","05","15","02","05"
"655","1241","PISCO","06","15","02","06"
"656","1242","CHUPACA","01","17","01","01"
"657","1243","CONCEPCION","02","17","01","02"
"658","1244","COMAS","03","17","01","03"
"659","1245","CANIPACO","04","17","01","04"
"660","1246","EL TAMBO","05","17","01","05"
"661","1247","CHILCA","06","17","01","06"
"662","1248","LA LIBERTAD","07","17","01","07"
"663","1249","HATUN XAUXA","01","17","02","01"
"664","1250","VALLE DE YANAMARCA","02","17","02","02"
"665","1251","QUEBRADA DEL MANTARO","03","17","02","03"
"666","1252","YAULI-OROYA","04","17","02","04"
"667","1253","MARGEN IZQUIERDA","05","17","02","05"
"668","1254","VALLE AZUL","06","17","02","06"
"669","1255","MARGEN DERECHA","07","17","02","07"
"670","1256","VALLE DE YACUS","08","17","02","08"
"671","1257","TARMA","01","17","03","01"
"672","1258","PALCA","02","17","03","02"
"673","1259","ACOBAMBA","03","17","03","03"
"674","1260","HUASAHUASI","04","17","03","04"
"675","1261","SAN LUIS DE SHUARO","01","17","04","01"
"676","1262","SAN RAMON","02","17","04","02"
"677","1263","PERENE","03","17","04","03"
"678","1264","PICHANAKI","04","17","04","04"
"679","1265","RIO NEGRO-SATIPO","01","17","05","01"
"680","1266","MAZAMARI","02","17","05","02"
"681","1267","PANGOA","03","17","05","03"
"682","1268","PUERTO OCOPA","04","17","05","04"
"683","1269","POYENI","05","17","05","05"
"684","1270","VALLE ESMERALDA","06","17","05","06"
"685","1271","JUNIN","01","17","06","01"
"686","1272","CARHUAMAYO","02","17","06","02"
"687","1273","ULCUMAYO","03","17","06","03"
"688","1274","SAN MARTIN DE PORRAS","01","18","01","01"
"689","1275","SANTA ROSA DE LIMA","02","18","01","02"
"690","1276","ASCOPE","01","18","02","01"
"691","1277","CHICAMA","02","18","02","02"
"692","1278","CHOCOPE","03","18","02","03"
"693","1279","PAIJAN","04","18","02","04"
"694","1280","CLAS RAMON CASTILLA","01","18","03","01"
"695","1281","CLAS AGALLPAMPA","02","18","03","02"
"696","1282","CLAS CALLANCAS","03","18","03","03"
"697","1283","CLAS USQUIL","04","18","03","04"
"698","1284","CIUDAD DE DIOS","01","18","04","01"
"699","1285","SANTA CATALINA","02","18","04","02"
"700","1286","PACASMAYO","03","18","04","03"
"701","1287","TRUJILLO - METROPOLITANO","01","18","05","01"
"702","1288","FLORENCIA DE MORA","02","18","05","02"
"703","1289","HUANCHACO","03","18","05","03"
"704","1290","LA ESPERANZA","04","18","05","04"
"705","1291","LAREDO","05","18","05","05"
"706","1292","MOCHE","06","18","05","06"
"707","1293","PORVENIR","07","18","05","07"
"708","1294","SALAVERRY","08","18","05","08"
"709","1295","VICTOR LARCO","09","18","05","09"
"710","1296","VIRU","01","18","06","01"
"711","1297","CHAO","02","18","06","02"
"712","1298","CASCAS","01","18","07","01"
"713","1299","EL MOLINO","02","18","07","02"
"714","1300","SAYAPULLO","03","18","07","03"
"715","1301","COMPIN","04","18","07","04"
"716","1302","BOLIVAR NORTE","01","18","08","01"
"717","1303","BOLIVAR SUR","02","18","08","02"
"718","1304","PATAZ NORTE","01","18","09","01"
"719","1305","PATAZ SUR","02","18","09","02"
"720","1306","MARKAHUAMACHUCO","01","18","10","01"
"721","1307","EL PALLAR","02","18","10","02"
"722","1308","CURGOS","03","18","10","03"
"723","1309","CHUGAY","04","18","10","04"
"724","1310","SARIN","05","18","10","05"
"725","1311","SANAGORAN","06","18","10","06"
"726","1312","ARICAPAMPA-SARTIMBABA","07","18","10","07"
"727","1313","MARCABAL GRANDE","08","18","10","08"
"728","1314","MARCABALITO","09","18","10","09"
"729","1315","HUAMACHUCO","10","18","10","10"
"730","1316","CALIPUY","01","18","11","01"
"731","1317","MOLLEBAMBA","02","18","11","02"
"732","1318","CACHICADAN","03","18","11","03"
"733","1319","QUIRUVILCA","04","18","11","04"
"734","1320","PIJOBAMBA","05","18","11","05"
"735","1321","JULCAN","01","18","12","01"
"736","1322","HUASO","02","18","12","02"
"737","1323","CALAMARCA","03","18","12","03"
