"1445","113","ANGAMOS","05","24","06"
"1446","114","CABALLO COCHA","01","24","07"
"1447","114","SAN PABLO","02","24","07"
"1448","114","PEVAS","03","24","07"
"1449","114","ISLANDIA","04","24","07"
"1450","115","NAUTA","01","24","08"
"1451","115","VILLA TROMPETERO","03","24","08"
"1452","115","MAYPUCO","04","24","08"
"1453","115","INTUTO","05","24","08"
"1454","116","CONTAMANA","01","24","09"
"1455","116","SARAYACU","02","24","09"
"1456","116","PADRE MARQUEZ","03","24","09"
"1457","117","REQUENA","01","24","10"
"1458","117","BRETANA","03","24","10"
"1459","117","SAN MARTIN CAPELO","04","24","10"
"1460","118","YURIMAGUAS","01","24","11"
"1461","118","SHUCUSHYACU","02","24","11"
"1462","118","BALSAPUERTO","03","24","11"
"1463","118","SANTA CRUZ","04","24","11"
"1464","118","LAGUNAS","05","24","11"
"1465","118","JEBEROS","06","24","11"
"1466","119","MANSERICHE","01","24","12"
"1467","119","BARRANCA","02","24","12"
"1468","119","PASTAZA","03","24","12"
"1469","119","MORONA","04","24","12"
"1470","119","ANDOAS","05","24","12"
"1471","119","CAHUAPANAS","06","24","12"
"1472","120","JORGE CHAVEZ","01","25","01"
"1473","120","NUEVO MILENIO","02","25","01"
"1474","120","LABERINTO","03","25","01"
"1475","120","PLANCHON","04","25","01"
"1476","120","BOCA COLORADO","06","25","01"
"1477","120","MAZUKO","07","25","01"
"1478","120","HUEPETUHE","08","25","01"
"1479","120","IBERIA","09","25","01"
"1480","120","SALVACION","10","25","01"
"1481","121","MOQUEGUA","01","26","01"
"1482","121","CARUMAS","02","26","01"
"1483","121","OMATE","03","26","01"
"1484","121","UBINAS","04","26","01"
"1485","121","ICHUNA","05","26","01"
"1486","122","ILO","01","26","02"
"1487","123","CENTRO","01","27","01"
"1488","123","HUARIACA","02","27","01"
"1489","123","MESETA","03","27","01"
"1490","123","PAUCARTAMBO","04","27","01"
"1491","123","SIMON BOLIVAR","05","27","01"
"1492","124","CHAUPIHUARANGA","01","27","02"
"1493","124","TUSI","02","27","02"
"1494","124","YANAHUANCA","03","27","02"
"1495","125","OXAPAMPA, HUANCABAMBA, CHONTABAMBA","01","27","03"
"1496","125","POZUZO","02","27","03"
"1497","125","VILLA RICA","03","27","03"
"1498","125","PALCAZU","04","27","03"
"1499","125","PUERTO BERMUDEZ","05","27","03"
"1500","125","CIUDAD CONSTITUCION","06","27","03"
"1501","126","PIURA","01","28","01"
"1502","126","CASTILLA","02","28","01"
"1503","127","CATACAOS","01","28","02"
"1504","127","SECHURA","02","28","02"
"1505","128","CHULUCANAS","01","28","03"
"1506","128","MORROPON","02","28","03"
"1507","128","SALITRAL","03","28","03"
"1508","128","CHALACO","04","28","03"
"1509","128","CANCHAQUE","05","28","03"
"1510","129","HUANCABAMBA","01","28","04"
"1511","130","HUARMACA","01","28","05"
"1512","131","BELLAVISTA","01","28","06"
"1513","131","QUERECOTILLO","02","28","06"
"1514","131","MARCAVELICA","03","28","06"
"1515","131","PAITA","04","28","06"
"1516","131","LANCONES","05","28","06"
"1517","131","TALARA","06","28","06"
"1518","131","LOS ORGANOS","07","28","06"
"1519","132","TAMBOGRANDE","01","28","07"
"1520","132","LAS LOMAS","02","28","07"
"1521","132","PAIMAS","03","28","07"
"1522","132","AYABACA","04","28","07"
"1523","133","PUNO","01","29","01"
"1524","133","LARAQUERI","02","29","01"
"1525","133","MANAZO","04","29","01"
"1526","133","ACORA","05","29","01"
"1527","133","METROPOLITANO","06","29","01"
"1528","133","JOSE ANTONIO ENCINAS","07","29","01"
"1529","133","SIMON BOLIVAR","08","29","01"
"1530","133","CAPACHICA","09","29","01"
"1531","134","ALIANZA","01","29","02"
"1532","134","ARAPA","02","29","02"
"1533","134","ASILLO","03","29","02"
"1534","134","CHUPA","04","29","02"
"1535","134","JOSE DOMINGO CHOQUEHUANCA","05","29","02"
"1536","134","MUNANI","06","29","02"
"1537","134","SAN ANTON","07","29","02"
"1538","135","SANDIA","01","29","03"
"1539","135","CUYO CUYO","02","29","03"
"1540","135","MASIAPO","03","29","03"
"1541","135","SAN JUAN DEL ORO","04","29","03"
"1542","135","PUTINA PUNCO","05","29","03"
"1543","136","YUNGUYO","01","29","04"
"1544","136","COPANI","02","29","04"
"1545","136","OLLARAYA","03","29","04"
"1546","136","AYCHUYO","04","29","04"
"1547","137","MACUSANI","01","29","05"
"1548","137","AYAPATA","02","29","05"
"1549","137","SAN GABAN","03","29","05"
"1550","137","ISIVILLA","04","29","05"
"1551","138","MOLINO","01","29","06"
"1552","138","POMATA","02","29","06"
"1553","138","ZEPITA","03","29","06"
"1554","138","DESAGUADERO","04","29","06"
"1555","139","MULLACONTIHUECO","01","29","07"
"1556","139","CAMICACHI","02","29","07"
"1557","139","CHECCA","03","29","07"
"1558","139","PILCUYO","04","29","07"
"1559","139","MAZOCRUZ","05","29","07"
"1560","140","HUANCANE","01","29","08"
"1561","140","VILQUECHICO","02","29","08"
"1562","140","ROSASPATA","03","29","08"
"1563","140","MOHO","04","29","08"
"1564","140","CONIMA","05","29","08"
"1565","140","COJATA","06","29","08"
"1566","140","PUTINA","07","29","08"
"1567","140","ANANEA","08","29","08"
"1568","141","LAMPA","01","29","09"
"1569","141","CABANILLA","02","29","09"
"1570","141","PALCA","03","29","09"
"1571","141","SANTA LUCIA","04","29","09"
"1572","142","AYAVIRI","01","29","10"
"1573","142","NUNOA","02","29","10"
"1574","142","CRUCERO","03","29","10"
"1575","142","LLALLI","04","29","10"
"1576","142","ORURILLO","05","29","10"
"1577","142","PHARA","06","29","10"
"1578","142","SANTA ROSA","07","29","10"
"1579","142","COAZA","08","29","10"
"1580","143","JULIACA","01","29","11"
"1581","143","CONO SUR","02","29","11"
"1582","143","SANTA ADRIANA","03","29","11"
"1583","143","TARACO","04","29","11"
"1584","143","SAMAN","05","29","11"
"1585","143","CABANILLAS","06","29","11"
"1586","144","CHAZUTA","04","30","01"
"1587","144","HUIMBAYOC","05","30","01"
"1588","144","SAUCE","10","30","01"
"1589","144","PAPAPLAYA","11","30","01"
"1590","144","BANDA DE SHILCAYO","12","30","01"
"1591","144","TARAPOTO","13","30","01"
"1592","144","MORALES","14","30","01"
"1593","144","JUAN GUERRA","15","30","01"
"1594","145","HOSPITAL LAMAS","01","30","02"
"1595","145","BARRANQUITA","06","30","02"
"1596","145","CAYNARACHI","07","30","02"
"1597","145","TABALOSOS","08","30","02"
"1598","145","CUNUMBUQUI","09","30","02"
"1599","145","PACAYZAPA","10","30","02"
"1600","146","SAN JOSE DE SISA","01","30","03"
"1601","146","AGUA BLANCA","02","30","03"
"1602","146","SAN MARTIN ALAO","03","30","03"
"1603","147","PICOTA","01","30","04"
"1604","147","LEONCIO PRADO","02","30","04"
"1605","147","PUCACACA","03","30","04"
"1606","148","LLUILLUCUCHA","01","30","05"
"1607","148","JERILLO","02","30","05"
"1608","148","YANTALO","03","30","05"
"1609","148","SORITOR","04","30","05"
"1610","148","JEPELACIO","05","30","05"
"1611","148","ALONSO DE ALVARADO ROQUE","07","30","05"
"1612","148","CALZADA","08","30","05"
"1613","148","PUEBLO LIBRE","10","30","05"
"1614","149","NUEVO RIOJA","01","30","06"
"1615","149","NUEVA CAJAMARCA","02","30","06"
"1616","149","NARANJOS","03","30","06"
"1617","149","SAN FERNANDO","05","30","06"
"1618","149","SAN JUAN DE RIO SORITOR","07","30","06"
"1619","149","SEGUNDA JERUSALEN","08","30","06"
"1620","149","BAJO NARANJILLO","09","30","06"
"1621","149","YURAYACU","10","30","06"
"1622","150","JUANJUI","01","30","07"
"1623","150","COSTA RICA","02","30","07"
"1624","150","CAMPANILLA","03","30","07"
"1625","150","HUICUNGO","04","30","07"
"1627","151","SAPOSOA","01","30","08"
"1628","151","SACANCHE","02","30","08"
"1629","152","BELLAVISTA","01","30","09"
"1630","152","BAJO BIAVO","02","30","09"
"1631","152","SAN PABLO-CONSUELO","03","30","09"
"1632","152","ALTO BIAVO","04","30","09"
"1633","153","TOCACHE","01","30","10"
"1634","153","NUEVO PROGRESO","02","30","10"
"1635","153","POLVORA","03","30","10"
"1636","153","UCHIZA","04","30","10"
"1638","154","METROPOLITANA","01","32","01"
"1639","154","CONO SUR","02","32","01"
"1640","154","CONO NORTE","03","32","01"
"1641","154","LITORAL","04","32","01"
"1642","154","JORGE BASADRE","05","32","01"
"1643","154","FRONTERA","06","32","01"
"1644","154","TARATA","07","32","01"
"1645","154","CANDARAVE","08","32","01"
"1646","154","ALTO ANDINO","09","32","01"
"1647","155","ZARUMILLA","01","33","01"
"1648","155","PAMPA GRANDE","02","33","01"
"1649","155","CORRALES","03","33","01"
"1650","155","ZORRITOS","04","33","01"
"1651","156","SAN FERNANDO","01","34","01"
"1652","156","09 DE OCTUBRE","02","34","01"
"1653","156","MASISEA","03","34","01"
"1654","156","IPARIA","04","34","01"
"1655","156","PURUS","05","34","01"
"1656","157","NUEVO PARAISO","01","34","02"
"1657","157","SAN JOSE DE YARINACOCHA","02","34","02"
"1658","157","CAMPO VERDE","03","34","02"
"1659","157","NUEVA REQUENA","04","34","02"
"1660","157","MONTE ALEGRE-CURIMANA","05","34","02"
"1661","158","ATALAYA","01","34","03"
"1662","158","SEPAHUA","02","34","03"
"1663","158","BOLOGNESI","03","34","03"
"1664","159","AGUAYTIA","01","34","04"
"1665","159","SAN ALEJANDRO","02","34","04"
"1666","62","OBAS","21","14","04"
"1668","63","MIRAFLORES","15","14","05"
"1669","61","AUCAYACU","09","14","01"
"1670","59","PANAO","09","144","01"
