1129,33,55,2,,0,SI
1130,39,56,5,,0,SI
1131,33,57,2,,0,SI
1132,33,58,2,,0,SI
1133,11,59,4,,0,SI
1134,33,60,2,,0,SI
1135,11,61,4,,0,SI
1136,33,62,2,,0,SI
1137,31,63,3,,0,SI
1138,24,64,1,,0,SI
1139,34,55,12,solo DT 16 ( apartir de las 16  sem),0,SI
1140,36,56,6,,0,SI
1141,34,57,10,"Influenza
(a partir 20 ss.) y DT 16 ( apartir de las 16  sem)",0,SI
1142,34,58,11,"Influenza
(a partir 20 ss.) y DT 16 ( apartir de las 16  sem)",0,SI
1143,39,59,5,,0,SI
1144,34,60,7,"Influenza
(a partir 20 ss.) y DT 16 ( apartir de las 16  sem)",0,SI
1145,39,61,5,,0,SI
1146,34,62,8,"Influenza
(a partir 20 ss.) y DT 16 ( apartir de las 16  sem)",0,SI
1147,47,53,14,,0,SI
1148,35,54,11,,0,SI
1149,35,55,10,,0,SI
1150,20,56,7,,0,SI
1151,35,57,9,,0,SI
1152,35,58,12,,0,SI
1153,52,59,6,SOFe + Ac. Fólico ( apartir de las 14 sem) y Calcio (apartir de 20 ss.),0,SI
1154,35,60,8,,0,SI
1155,52,61,6,SOFe + Ac. Fólico ( apartir de las 14 sem) y Calcio (apartir de 20 ss.),0,SI
1156,35,62,7,,0,SI
1157,35,53,15,,0,SI
1158,36,54,5,,0,SI
1159,36,55,5,,0,SI
1160,40,56,8,Esto se indica a partir de las 12 semanas de EG,0,SI
1161,4,53,16,,0,SI
1162,52,56,9,SOFe + Ac. Fólico ( apartir de las 14 sem) y Calcio (apartir de 20 ss.),0,SI
1163,39,57,5,,0,SI
1164,39,58,6,,0,SI
1165,34,59,7,"Influenza
(a partir 20 ss.) y DT 16 ( apartir de las 16  sem)",0,SI
1166,39,60,5,,0,SI
1167,35,61,7,,0,SI
1168,39,62,5,,0,SI
1169,37,53,17,,0,SI
1170,40,54,7,Esto se indica a partir de las 12 semanas de EG,0,SI
1171,40,55,7,Esto se indica a partir de las 12 semanas de EG,0,SI
1172,34,56,10,"Influenza
(a partir 20 ss.) y DT 16 ( apartir de las 16  sem)",0,SI
1173,40,57,7,Esto se indica a partir de las 12 semanas de EG,0,SI
1174,40,58,8,Esto se indica a partir de las 12 semanas de EG,0,SI
1175,49,53,18,,0,SI
1176,44,54,13,,0,SI
1177,44,55,13,,0,SI
1178,35,56,11,,0,SI
1179,44,57,11,,0,SI
1180,44,58,13,,0,SI
1181,35,59,8,,0,SI
1182,44,60,9,,0,SI
1183,34,61,8,"Influenza
(a partir 20 ss.) y DT 16 ( apartir de las 16  sem)",0,SI
1184,44,62,9,,0,SI
1185,2,63,4,,0,SI
1186,33,64,2,,0,SI
1187,6,53,19,,0,SI
1188,48,54,9,,0,SI
1189,44,53,20,,0,SI
1190,51,53,21,durante la gestación,0,SI
1191,44,56,12,,0,SI
1192,44,59,9,,0,SI
1193,44,61,9,,0,SI
1194,52,63,5,,0,SI
1195,52,64,3,,0,SI
1196,44,63,6,,0,SI
1197,44,64,5,,0,SI
1198,51,56,13,durante la gestación,0,SI
1199,51,61,10,durante la gestación,0,SI
1200,52,62,6,SOFe + Ac. Fólico ( apartir de las 14 sem) y Calcio (apartir de 20 ss.),0,SI
1201,52,60,6,SOFe + Ac. Fólico ( apartir de las 14 sem) y Calcio (apartir de 20 ss.),0,SI
1202,52,57,8,SOFe + Ac. Fólico ( apartir de las 14 sem) y Calcio (apartir de 20 ss.),0,SI
1203,51,59,10,durante la gestación,0,SI
1204,52,58,9,SOFe + Ac. Fólico ( apartir de las 14 sem) y Calcio (apartir de 20 ss.),0,SI
1205,51,63,7,"Al segundo día del alta
",0,SI
1206,51,64,6, al 10mo y 12vo dia despues del parto,0,SI
1207,3,70,,,0,SI
1208,43,70,,,0,SI
