"163","17","SAN PEDRO DE CHANA","021015"
"164","17","UCO","021016"
"165","18","HUARMEY","021101"
"166","18","COCHAPETI","021102"
"167","18","CULEBRAS","021103"
"168","18","HUAYAN","021104"
"169","18","MALVAS","021105"
"170","19","CARAZ","021201"
"171","19","HUALLANCA","021202"
"172","19","HUATA","021203"
"173","19","HUAYLAS","021204"
"174","19","MATO","021205"
"175","19","PAMPAROMAS","021206"
"176","19","PUEBLO LIBRE","021207"
"177","19","SANTA CRUZ","021208"
"178","19","SANTO TORIBIO","021209"
"179","19","YURACMARCA","021210"
"180","20","PISCOBAMBA","021301"
"181","20","CASCA","021302"
"182","20","ELEAZAR GUZMAN BARRON","021303"
"183","20","FIDEL OLIVAS ESCUDERO","021304"
"184","20","LLAMA","021305"
"185","20","LLUMPA","021306"
"186","20","LUCMA","021307"
"187","20","MUSGA","021308"
"188","21","OCROS","021401"
"189","21","ACAS","021402"
"190","21","CAJAMARQUILLA","021403"
"191","21","CARHUAPAMPA","021404"
"192","21","COCHAS","021405"
"193","21","CONGAS","021406"
"194","21","LLIPA","021407"
"195","21","SAN CRISTOBAL DE RAJAN","021408"
"196","21","SAN PEDRO","021409"
"197","21","SANTIAGO DE CHILCAS","021410"
"198","22","CABANA","021501"
"199","22","BOLOGNESI","021502"
"200","22","CONCHUCOS","021503"
"201","22","HUACASCHUQUE","021504"
"202","22","HUANDOVAL","021505"
"203","22","LACABAMBA","021506"
"204","22","LLAPO","021507"
"205","22","PALLASCA","021508"
"206","22","PAMPAS","021509"
"207","22","SANTA ROSA","021510"
"208","22","TAUCA","021511"
"209","23","POMABAMBA","021601"
"210","23","HUAYLLAN","021602"
"211","23","PAROBAMBA","021603"
"212","23","QUINUABAMBA","021604"
"213","24","RECUAY","021701"
"214","24","CATAC","021702"
"215","24","COTAPARACO","021703"
"216","24","HUAYLLAPAMPA","021704"
"217","24","LLACLLIN","021705"
"218","24","MARCA","021706"
"219","24","PAMPAS CHICO","021707"
"220","24","PARARIN","021708"
"221","24","TAPACOCHA","021709"
"222","24","TICAPAMPA","021710"
"223","25","CHIMBOTE","021801"
"224","25","CACERES DEL PERU","021802"
"225","25","COISHCO","021803"
"226","25","MACATE","021804"
"227","25","MORO","021805"
"228","25","NEPENA","021806"
"229","25","SAMANCO","021807"
"230","25","SANTA","021808"
"231","25","NUEVO CHIMBOTE","021809"
"232","26","SIHUAS","021901"
"233","26","ACOBAMBA","021902"
"234","26","ALFONSO UGARTE","021903"
"235","26","CASHAPAMPA","021904"
"236","26","CHINGALPO","021905"
"237","26","HUAYLLABAMBA","021906"
"238","26","QUICHES","021907"
"239","26","RAGASH","021908"
"240","26","SAN JUAN","021909"
"241","26","SICSIBAMBA","021910"
"242","27","YUNGAY","022001"
"243","27","CASCAPARA","022002"
"244","27","MANCOS","022003"
"245","27","MATACOTO","022004"
"246","27","QUILLO","022005"
"247","27","RANRAHIRCA","022006"
"248","27","SHUPLUY","022007"
"249","27","YANAMA","022008"
"250","28","ABANCAY","030101"
"251","28","CHACOCHE","030102"
"252","28","CIRCA","030103"
"253","28","CURAHUASI","030104"
"254","28","HUANIPACA","030105"
"255","28","LAMBRAMA","030106"
"256","28","PICHIRHUA","030107"
"257","28","SAN PEDRO DE CACHORA","030108"
"258","28","TAMBURCO","030109"
"259","29","ANDAHUAYLAS","030201"
"260","29","ANDARAPA","030202"
"261","29","CHIARA","030203"
"262","29","HUANCARAMA","030204"
"263","29","HUANCARAY","030205"
"264","29","HUAYANA","030206"
"265","29","KISHUARA","030207"
"266","29","PACOBAMBA","030208"
"267","29","PACUCHA","030209"
"268","29","PAMPACHIRI","030210"
"269","29","POMACOCHA","030211"
"270","29","SAN ANTONIO DE CACHI","030212"
"271","29","SAN JERONIMO","030213"
"272","29","SAN MIGUEL DE CHACCRAMPA","030214"
"273","29","SANTA MARIA DE CHICMO","030215"
"274","29","TALAVERA","030216"
"275","29","TUMAY HUARACA","030217"
"276","29","TURPO","030218"
"277","29","KAQUIABAMBA","030219"
"278","30","ANTABAMBA","030301"
"279","30","EL ORO","030302"
"280","30","HUAQUIRCA","030303"
"281","30","JUAN ESPINOZA MEDRANO","030304"
"282","30","OROPESA","030305"
"283","30","PACHACONAS","030306"
"284","30","SABAINO","030307"
"285","31","CHALHUANCA","030401"
"286","31","CAPAYA","030402"
"287","31","CARAYBAMBA","030403"
"288","31","CHAPIMARCA","030404"
"289","31","COLCABAMBA","030405"
"290","31","COTARUSE","030406"
"291","31","IHUAYLLO","030407"
"292","31","JUSTO APU SAHUARAURA","030408"
"293","31","LUCRE","030409"
"294","31","POCOHUANCA","030410"
"295","31","SAN JUAN DE CHACNA","030411"
"296","31","SANAYCA","030412"
"297","31","SORAYA","030413"
"298","31","TAPAIRIHUA","030414"
"299","31","TINTAY","030415"
"300","31","TORAYA","030416"
"301","31","YANACA","030417"
"302","32","TAMBOBAMBA","030501"
"303","32","COTABAMBAS","030502"
"304","32","COYLLURQUI","030503"
"305","32","HAQUIRA","030504"
"306","32","MARA","030505"
"307","32","CHALLHUAHUACHO","030506"
"308","33","CHINCHEROS","030601"
"309","33","ANCO_HUALLO","030602"
"310","33","COCHARCAS","030603"
"311","33","HUACCANA","030604"
"312","33","OCOBAMBA","030605"
"313","33","ONGOY","030606"
"314","33","URANMARCA","030607"
"315","33","RANRACANCHA","030608"
"316","195","CHUQUIBAMBILLA","030701"
"317","195","CURPAHUASI","030702"
"318","195","GAMARRA","030703"
"319","195","HUAYLLATI","030704"
"320","195","MAMARA","030705"
"321","195","MICAELA BASTIDAS","030706"
"322","195","PATAYPAMPA","030707"
"323","195","PROGRESO","030708"
"324","195","SAN ANTONIO","030709"
"325","195","SANTA ROSA","030710"
"326","195","TURPAY","030711"
"327","195","VILCABAMBA","030712"
"328","195","VIRUNDO","030713"
"329","195","CURASCO","030714"
"330","34","AREQUIPA","040101"
"331","34","ALTO SELVA ALEGRE","040102"
"332","34","CAYMA","040103"
"333","34","CERRO COLORADO","040104"
"334","34","CHARACATO","040105"
"335","34","CHIGUATA","040106"
"336","34","JACOBO HUNTER","040107"
"337","34","LA JOYA","040108"
"338","34","MARIANO MELGAR","040109"
"339","34","MIRAFLORES","040110"
"340","34","MOLLEBAYA","040111"
"341","34","PAUCARPATA","040112"
"342","34","POCSI","040113"
"343","34","POLOBAYA","040114"
"344","34","QUEQUENA","040115"
"345","34","SABANDIA","040116"
"346","34","SACHACA","040117"
"347","34","SAN JUAN DE SIGUAS","040118"
"348","34","SAN JUAN DE TARUCANI","040119"
"349","34","SANTA ISABEL DE SIGUAS","040120"
"350","34","SANTA RITA DE SIGUAS","040121"
"351","34","SOCABAYA","040122"
"352","34","TIABAYA","040123"
"353","34","UCHUMAYO","040124"
"354","34","VITOR","040125"
"355","34","YANAHUARA","040126"
"356","34","YARABAMBA","040127"
"357","34","YURA","040128"
"358","34","JOSE LUIS BUSTAMANTE Y RIVERO","040129"
"359","35","CAMANA","040201"
"360","35","JOSE MARIA QUIMPER","040202"
"361","35","MARIANO NICOLAS VALCARCEL","040203"
"362","35","MARISCAL CACERES","040204"
"363","35","NICOLAS DE PIEROLA","040205"
"364","35","OCONA","040206"
"365","35","QUILCA","040207"
"366","35","SAMUEL PASTOR","040208"
"367","36","CARAVELI","040301"
"368","36","ACARI","040302"
"369","36","ATICO","040303"
"370","36","ATIQUIPA","040304"
"371","36","BELLA UNION","040305"
"372","36","CAHUACHO","040306"
"373","36","CHALA","040307"
"374","36","CHAPARRA","040308"
"375","36","HUANUHUANU","040309"
"376","36","JAQUI","040310"
"377","36","LOMAS","040311"
"378","36","QUICACHA","040312"
"379","36","YAUCA","040313"
"380","37","APLAO","040401"
"381","37","ANDAGUA","040402"
"382","37","AYO","040403"
"383","37","CHACHAS","040404"
"384","37","CHILCAYMARCA","040405"
"385","37","CHOCO","040406"
"386","37","HUANCARQUI","040407"
"387","37","MACHAGUAY","040408"
"388","37","ORCOPAMPA","040409"
"389","37","PAMPACOLCA","040410"
"390","37","TIPAN","040411"
"391","37","UNON","040412"
"392","37","URACA","040413"
"393","37","VIRACO","040414"
"394","38","CHIVAY","040501"
"395","38","ACHOMA","040502"
"396","38","CABANACONDE","040503"
"397","38","CALLALLI","040504"
"398","38","CAYLLOMA","040505"
"399","38","COPORAQUE","040506"
"400","38","HUAMBO","040507"
"401","38","HUANCA","040508"
"402","38","ICHUPAMPA","040509"
"403","38","LARI","040510"
"404","38","LLUTA","040511"
"405","38","MACA","040512"
"406","38","MADRIGAL","040513"
"407","38","SAN ANTONIO DE CHUCA","040514"
"408","38","SIBAYO","040515"
"409","38","TAPAY","040516"
"410","38","TISCO","040517"
"411","38","TUTI","040518"
"412","38","YANQUE","040519"
"413","38","MAJES","040520"
"414","39","CHUQUIBAMBA","040601"
"415","39","ANDARAY","040602"
"416","39","CAYARANI","040603"
"417","39","CHICHAS","040604"
"418","39","IRAY","040605"
"419","39","RIO GRANDE","040606"
"420","39","SALAMANCA","040607"
"421","39","YANAQUIHUA","040608"
"422","40","MOLLENDO","040701"
"423","40","COCACHACRA","040702"
"424","40","DEAN VALDIVIA","040703"
"425","40","ISLAY","040704"
"426","40","MEJIA","040705"
"427","40","PUNTA DE BOMBON","040706"
"428","41","COTAHUASI","040801"
"429","41","ALCA","040802"
"430","41","CHARCANA","040803"
"431","41","HUAYNACOTAS","040804"
"432","41","PAMPAMARCA","040805"
"433","41","PUYCA","040806"
"434","41","QUECHUALLA","040807"
"435","41","SAYLA","040808"
"436","41","TAURIA","040809"
"437","41","TOMEPAMPA","040810"
"438","41","TORO","040811"
"439","42","AYACUCHO","050101"
"440","42","ACOCRO","050102"
"441","42","ACOS VINCHOS","050103"
"442","42","CARMEN ALTO","050104"
"443","42","CHIARA","050105"
"444","42","OCROS","050106"
"445","42","PACAYCASA","050107"
"446","42","QUINUA","050108"
"447","42","SAN JOSE DE TICLLAS","050109"
"448","42","SAN JUAN BAUTISTA","050110"
"449","42","SANTIAGO DE PISCHA","050111"
"450","42","SOCOS","050112"
"451","42","TAMBILLO","050113"
"452","42","VINCHOS","050114"
"453","42","JESUS NAZARENO","050115"
"454","43","CANGALLO","050201"
"455","43","CHUSCHI","050202"
"456","43","LOS MOROCHUCOS","050203"
"457","43","MARIA PARADO DE BELLIDO","050204"
"458","43","PARAS","050205"
"459","43","TOTOS","050206"
"460","44","SANCOS","050301"
"461","44","CARAPO","050302"
"462","44","SACSAMARCA","050303"
"463","44","SANTIAGO DE LUCANAMARCA","050304"
"464","45","HUANTA","050401"
"465","45","AYAHUANCO","050402"
"466","45","HUAMANGUILLA","050403"
"467","45","IGUAIN","050404"
"468","45","LURICOCHA","050405"
"469","45","SANTILLANA","050406"
"470","45","SIVIA","050407"
"471","45","LLOCHEGUA","050408"
"472","46","SAN MIGUEL","050501"
"473","46","ANCO","050502"
"474","46","AYNA","050503"
"475","46","CHILCAS","050504"
"476","46","CHUNGUI","050505"
"477","46","LUIS CARRANZA","050506"
"478","46","SANTA ROSA","050507"
"479","46","TAMBO","050508"
"480","47","PUQUIO","050601"
"481","47","AUCARA","050602"
"482","47","CABANA","050603"
"483","47","CARMEN SALCEDO","050604"
"484","47","CHAVINA","050605"
"485","47","CHIPAO","050606"
"486","47","HUAC-HUAS","050607"
"487","47","LARAMATE","050608"
"488","47","LEONCIO PRADO","050609"
"489","47","LLAUTA","050610"
"490","47","LUCANAS","050611"
"491","47","OCANA","050612"
"492","47","OTOCA","050613"
"493","47","SAISA","050614"
"494","47","SAN CRISTOBAL","050615"
"495","47","SAN JUAN","050616"
"496","47","SAN PEDRO","050617"
"497","47","SAN PEDRO DE PALCO","050618"
"498","47","SANCOS","050619"
"499","47","SANTA ANA DE HUAYCAHUACHO","050620"
"500","47","SANTA LUCIA","050621"
"501","48","CORACORA","050701"
"502","48","CHUMPI","050702"
